,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201710180DAL,41.7,20.0,14.6,6.0,112.6,80.0,36.0,0.559,94.0,0.511,48.0,0.16,15.0,0.8,12.0,0.0,240.0,118.7,30.4,14.0,18.0,117.0,11.2,11.0,0.191,18.0,0.5,9.0,54.9,50.0,0.582,11.4,13.0,76.0,0.513,39.0,1.0,71.1,27.0,5.3,4.0,118.7,69.6,32.0,0.541,86.0,0.442,38.0,0.244,21.0,18.0,0.0,240.0,112.6,20.0,9.0,19.0,111.0,5.1,5.0,0.523,45.0,17.0,45.1,41.0,0.583,13.6,15.0,41.0,0.512,21.0,0.0,98.6,Away,ATL
201710200CHO,47.25,19.5,11.3,5.0,108.0,76.35,34.0,0.48750000000000004,94.5,0.445,42.0,0.1535,14.5,0.8285,12.0,0.5,240.0,102.5,21.1,10.0,23.5,104.0,10.8,11.0,0.2535,24.0,0.3665,8.0,47.45,44.0,0.516,11.4,13.0,70.5,0.47950000000000004,34.0,1.0,58.5,22.0,5.75,4.0,102.5,78.9,38.5,0.5175000000000001,86.0,0.436,37.5,0.2965,25.5,21.0,0.0,240.0,108.0,23.65,10.5,18.5,110.0,4.9,5.0,0.471,40.5,14.0,52.55,49.0,0.5660000000000001,15.55,18.0,45.5,0.516,23.5,0.0,102.0,Home,CHO
201710220BRK,53.36666666666667,20.0,8.633333333333333,4.0,108.96666666666665,74.60000000000001,33.333333333333336,0.451,94.33333333333333,0.41,38.666666666666664,0.22999999999999998,21.666666666666668,0.858,19.0,1.0,240.0,101.5,23.933333333333334,12.0,24.0,104.0,9.1,9.333333333333334,0.26466666666666666,25.0,0.33066666666666666,7.666666666666667,47.800000000000004,45.333333333333336,0.5016666666666666,11.833333333333334,14.0,69.33333333333333,0.444,31.0,1.0,60.96666666666667,23.666666666666668,7.8,5.333333333333333,101.5,76.06666666666666,38.333333333333336,0.523,86.33333333333333,0.44766666666666666,38.666666666666664,0.328,28.333333333333332,21.666666666666668,0.0,240.0,108.96666666666665,25.400000000000002,11.333333333333334,21.333333333333332,112.0,7.1000000000000005,7.333333333333333,0.41733333333333333,36.0,13.0,52.199999999999996,49.666666666666664,0.5670000000000001,15.366666666666667,18.0,50.333333333333336,0.5106666666666667,25.666666666666668,0.0,102.86666666666667,Home,BRK
201710230MIA,49.75,18.5,7.0,3.25,108.175,75.4,33.75,0.46825,89.75,0.426,38.0,0.23175,20.75,0.8380000000000001,17.75,1.5,240.0,99.775,22.0,10.5,22.25,101.25,9.125,9.25,0.2545,23.0,0.351,7.5,48.35,44.25,0.51475,13.675,15.5,66.75,0.456,30.5,1.0,59.175,23.0,8.4,5.5,99.775,78.0,36.5,0.5275000000000001,86.0,0.4505,38.75,0.299,25.75,19.25,0.0,240.0,108.175,24.6,11.0,20.75,110.0,8.375,8.5,0.42175,36.25,13.25,51.65,47.5,0.56525,15.775,18.25,49.75,0.51325,25.5,0.0,101.725,Home,MIA
201710260CHI,53.55999999999999,19.2,7.459999999999999,3.6,106.9,73.26,33.6,0.46719999999999995,88.0,0.41980000000000006,36.8,0.21739999999999998,19.2,0.8396000000000001,16.4,2.0,240.0,99.06,20.34,9.8,22.4,98.2,9.540000000000001,9.4,0.2728,24.0,0.3594,8.2,46.519999999999996,43.4,0.5109999999999999,13.0,14.4,64.0,0.44400000000000006,28.6,1.0,60.239999999999995,22.4,8.22,5.2,99.06,79.66,38.0,0.5022,86.0,0.4324,37.2,0.3066,26.4,19.8,0.0,240.0,106.9,26.74,12.4,19.6,106.2,7.82,7.8,0.41180000000000005,35.4,12.0,53.48,50.4,0.5444,14.940000000000001,17.2,50.6,0.49939999999999996,25.2,0.0,99.26,Home,CHI
201710270ATL,57.120000000000005,20.2,5.959999999999999,3.2,105.4,72.47999999999999,33.4,0.45219999999999994,87.4,0.41,35.6,0.236,20.8,0.8274000000000001,17.4,2.6,240.0,97.4,19.380000000000003,9.2,21.2,95.8,8.98,8.8,0.2786,24.4,0.2994,7.2,45.88,42.6,0.4984,12.680000000000001,14.0,63.0,0.4484,28.4,1.2,58.46,21.6,8.280000000000001,5.2,97.4,80.62,38.0,0.49280000000000007,86.6,0.4272,37.0,0.2848,24.6,18.6,0.0,240.0,105.4,27.52,12.8,20.0,104.0,8.28,8.2,0.38139999999999996,33.0,11.4,54.120000000000005,50.8,0.5338,14.48,16.6,53.6,0.47919999999999996,25.6,0.0,98.56,Away,DEN
201710290ATL,60.2,22.4,5.619999999999999,3.0,106.17999999999999,76.47999999999999,34.6,0.4936,84.6,0.44279999999999997,37.2,0.25839999999999996,22.2,0.8084,18.2,2.8,240.0,103.82000000000001,20.06,9.0,20.8,101.0,8.719999999999999,8.4,0.27959999999999996,23.6,0.35279999999999995,8.4,49.5,43.6,0.538,13.079999999999998,14.2,61.0,0.472,28.8,1.8,64.28,23.6,7.76,4.8,103.82000000000001,79.94,34.6,0.5044000000000001,84.8,0.43479999999999996,36.8,0.2826,23.8,18.0,0.0,240.0,106.17999999999999,23.52,11.0,20.6,103.4,9.16,9.0,0.373,31.6,11.8,50.5,45.6,0.5438,14.040000000000001,15.6,53.2,0.471,25.0,0.0,97.24,Away,MIL
201711010PHI,57.82000000000001,22.6,6.220000000000001,3.4,105.85999999999999,76.5,35.6,0.5138,84.6,0.462,39.0,0.2392,20.4,0.7658,15.4,3.8,240.0,103.94000000000001,18.94,8.2,21.4,102.0,9.6,9.4,0.2712,22.8,0.3706,8.6,49.4,43.8,0.5464,13.440000000000001,14.6,61.8,0.4904,30.4,1.8,66.76,25.4,6.5,4.0,103.94000000000001,81.06,34.6,0.5036,87.2,0.43360000000000004,37.8,0.255,22.0,16.2,0.4,240.0,105.85999999999999,23.5,11.4,20.4,104.0,8.7,8.6,0.38180000000000003,33.2,12.2,50.6,46.0,0.5382,13.580000000000002,15.2,54.0,0.4742,25.6,15.2,98.1,Home,PHI
201711030ATL,63.379999999999995,25.4,7.459999999999999,4.0,105.42,78.44000000000001,35.6,0.5222,87.2,0.46160000000000007,40.2,0.2434,21.4,0.7754000000000001,16.4,3.8,240.0,108.73999999999998,19.7,8.8,21.2,107.2,10.540000000000001,10.4,0.332,28.8,0.3562,10.4,49.760000000000005,44.4,0.5555999999999999,11.76,13.0,58.4,0.5157999999999999,29.8,3.0,64.2,24.4,8.26,4.4,108.73999999999998,80.3,35.6,0.5052000000000001,86.4,0.438,37.8,0.257,22.0,16.8,0.4,240.0,105.42,21.560000000000002,10.4,19.8,104.0,7.859999999999999,7.8,0.3762,32.4,11.6,50.239999999999995,46.0,0.5431999999999999,13.540000000000001,15.0,54.0,0.4866,26.2,15.2,98.52000000000001,Away,HOU
201711050CLE,61.32000000000001,25.8,7.6,4.2,107.55999999999999,79.25999999999999,35.6,0.5378000000000001,88.2,0.47800000000000004,42.0,0.2904,25.6,0.7474000000000001,19.0,4.6,240.0,112.4,22.080000000000002,9.6,20.6,113.4,9.08,9.2,0.321,28.2,0.36560000000000004,10.4,51.6,45.2,0.5722,12.580000000000002,14.4,60.0,0.5349999999999999,31.6,3.2,64.16,25.8,8.719999999999999,4.8,112.4,77.92,33.2,0.5229999999999999,88.4,0.45360000000000006,40.0,0.23759999999999998,20.8,16.6,0.4,240.0,107.55999999999999,20.759999999999998,9.8,22.6,108.8,7.919999999999999,8.0,0.37679999999999997,33.2,12.2,48.4,43.0,0.5594,13.4,15.0,55.2,0.5044,27.8,15.2,101.08,Away,ATL
201711060ATL,63.779999999999994,26.4,7.279999999999999,4.0,108.83999999999999,81.54,35.6,0.5546,86.2,0.48179999999999995,41.4,0.2942,25.4,0.7632,19.2,4.4,240.0,113.24000000000001,20.64,8.8,22.4,114.4,8.02,8.2,0.3658,31.4,0.4034000000000001,12.4,52.019999999999996,44.4,0.5898,13.120000000000001,14.8,54.8,0.5391999999999999,29.0,4.6,64.02000000000001,26.0,9.38,4.8,113.24000000000001,79.36,33.0,0.5366000000000001,86.8,0.4666,40.4,0.26,22.4,17.4,0.4,240.0,108.83999999999999,18.48,8.6,22.8,110.2,8.1,8.2,0.3668,31.8,12.0,47.980000000000004,41.6,0.5726000000000001,13.84,15.4,55.0,0.5167999999999999,28.4,15.2,101.26,Away,BOS
201711100DET,62.86,26.0,8.4,4.8,110.42,75.6,34.8,0.5378000000000001,87.8,0.472,41.4,0.2672,23.4,0.7562,17.6,6.0,240.0,111.13999999999999,22.84,10.0,21.2,111.8,8.48,8.6,0.3556,31.0,0.37,11.4,49.779999999999994,44.8,0.571,13.2,15.0,56.8,0.5372,30.0,4.2,60.82000000000001,25.2,10.2,5.4,111.13999999999999,77.16,33.6,0.5274,89.2,0.4606,41.0,0.253,22.6,17.4,0.4,240.0,110.42,24.42,12.0,22.2,111.2,7.739999999999999,7.8,0.3588,32.0,11.8,50.220000000000006,45.6,0.5628,13.66,15.6,57.2,0.5126,29.2,15.2,100.78,Home,DET
201711110WAS,63.3,25.4,7.5200000000000005,4.2,111.12,74.7,31.8,0.5408,85.6,0.4668,40.0,0.2508,21.4,0.7565999999999999,16.2,6.8,240.0,109.88,22.919999999999998,9.6,20.2,108.8,8.66,8.6,0.3862,33.0,0.38520000000000004,12.6,48.82,41.4,0.5718,14.5,16.2,52.6,0.5242,27.4,4.4,55.64,22.4,13.080000000000002,6.6,109.88,77.08,32.2,0.538,85.0,0.47520000000000007,40.2,0.2742,23.2,19.0,0.0,240.0,111.12,25.32,11.2,21.4,110.0,8.7,8.6,0.3496,29.8,10.6,51.18,43.4,0.5798,15.180000000000001,17.0,55.2,0.5389999999999999,29.6,0.0,99.03999999999999,Home,WAS
201711130NOP,62.459999999999994,24.8,6.34,3.6,113.01999999999998,72.96,30.0,0.5398000000000001,85.2,0.46440000000000003,39.6,0.2198,18.6,0.7691999999999999,14.0,8.6,240.0,108.55999999999999,23.8,9.8,20.6,106.0,8.86,8.6,0.3634,30.8,0.41159999999999997,12.8,48.18,39.8,0.5672,15.34,17.0,54.4,0.4906,26.8,3.4,62.55999999999999,25.4,11.24,6.0,108.55999999999999,76.2,31.2,0.5548,83.8,0.48840000000000006,40.6,0.2752,23.0,18.2,0.0,240.0,113.01999999999998,27.059999999999995,11.6,20.8,110.4,9.24,9.0,0.3562,29.8,11.0,51.81999999999999,42.8,0.5914,15.559999999999999,17.2,54.0,0.5558,29.6,0.0,97.7,Home,NOP
201711150ATL,62.379999999999995,23.6,5.2,2.8,117.2,72.54,27.0,0.5088000000000001,85.6,0.4394,37.6,0.18619999999999998,15.8,0.748,11.6,9.2,240.0,102.6,22.68,9.8,20.4,98.6,10.620000000000001,10.2,0.36879999999999996,31.4,0.3664,11.8,45.58,36.8,0.534,14.66,16.0,54.2,0.4756,25.8,3.6,65.7,28.0,11.280000000000001,6.0,102.6,77.32000000000001,33.6,0.6036,80.4,0.5274,42.2,0.2678,21.6,16.0,0.0,240.0,117.2,27.46,10.4,19.6,112.6,9.959999999999999,9.6,0.3622,29.0,12.2,54.42,44.0,0.6294,16.839999999999996,18.2,51.4,0.5938000000000001,30.0,0.0,96.14000000000001,Home,ATL
201711180ATL,58.779999999999994,22.2,6.32,3.4,116.17999999999999,71.88000000000001,26.4,0.5098,85.8,0.4384,37.6,0.1806,15.4,0.7444,11.2,9.2,240.0,103.32000000000001,23.74,10.2,20.6,98.6,11.940000000000001,11.4,0.363,31.0,0.3828,12.2,45.6,36.6,0.5337999999999999,15.0,16.4,54.8,0.46020000000000005,25.4,4.8,66.38,28.0,9.92,5.4,103.32000000000001,76.25999999999999,33.2,0.5976,79.8,0.526,41.8,0.26959999999999995,21.6,16.0,0.0,240.0,116.17999999999999,28.119999999999997,10.6,19.0,111.0,9.8,9.4,0.35960000000000003,28.6,11.4,54.4,43.8,0.6242000000000001,16.74,18.0,51.2,0.6030000000000001,30.4,0.0,95.56,Away,BOS
201711200SAS,57.42,20.8,6.36,3.4,113.82000000000001,72.75999999999999,25.4,0.4984,85.0,0.4266,36.2,0.17459999999999998,14.8,0.674,10.2,10.0,240.0,100.03999999999999,22.32,9.8,19.4,94.8,11.16,10.6,0.3796,32.2,0.3696,12.2,44.660000000000004,35.2,0.5189999999999999,15.14,16.4,52.8,0.4548,24.0,5.0,69.08,29.2,10.2,5.4,100.03999999999999,77.67999999999999,34.6,0.5976,79.8,0.5282000000000001,42.0,0.22240000000000001,17.4,13.0,0.0,240.0,113.82000000000001,27.24,9.4,18.8,108.0,9.84,9.4,0.3618,28.8,11.0,55.339999999999996,44.0,0.619,17.14,18.2,51.0,0.6148,31.0,0.0,94.84,Home,SAS
201711220ATL,59.879999999999995,23.0,7.459999999999999,4.0,113.54,74.42,26.4,0.5352,83.6,0.4603999999999999,38.2,0.18359999999999999,15.2,0.6696,10.4,10.0,240.0,106.38,21.080000000000002,9.0,17.8,99.2,10.48,9.8,0.379,31.6,0.3848,12.4,45.58,35.4,0.5528,13.959999999999999,14.6,52.0,0.5008,25.8,5.8,71.6,30.0,7.06,3.8,106.38,78.92,33.8,0.5894,80.8,0.517,41.6,0.18680000000000002,14.8,11.2,0.0,240.0,113.54,25.580000000000002,9.0,18.4,106.0,9.2,8.6,0.37,29.8,11.6,54.42,42.8,0.6088,15.940000000000001,16.6,51.0,0.5964,30.0,0.0,93.28,Away,LAC
201711240ATL,62.379999999999995,24.0,9.620000000000001,5.6,114.8,73.00000000000001,27.8,0.5418000000000001,81.8,0.471,38.2,0.1988,16.2,0.6632,11.2,9.2,240.0,105.38,19.32,8.0,18.0,99.0,7.7,7.2,0.3732,30.4,0.3704,11.4,45.6,35.8,0.5609999999999999,14.8,15.4,51.4,0.5272,26.8,7.4,69.24,29.8,5.9399999999999995,3.2,105.38,80.67999999999999,33.0,0.5708,85.6,0.5025999999999999,42.8,0.16560000000000002,13.8,10.8,0.0,240.0,114.8,27.0,10.2,19.0,108.0,8.5,8.0,0.34459999999999996,29.4,11.6,54.4,43.2,0.5913999999999999,13.780000000000001,14.6,56.2,0.5630000000000001,31.2,0.0,93.98,Home,ATL
201711250ATL,64.24000000000001,26.6,10.02,5.8,105.02000000000001,76.32000000000001,31.2,0.5896,81.0,0.5102,41.2,0.1748,14.0,0.6988000000000001,10.2,8.4,240.0,112.7,21.439999999999998,8.0,18.6,105.4,7.32,6.8,0.38580000000000003,31.2,0.4088,12.8,50.32,39.2,0.6058,15.680000000000001,16.2,49.8,0.5708,28.4,9.2,67.08,25.4,4.319999999999999,2.2,112.7,78.56,29.2,0.5014000000000001,84.8,0.44539999999999996,38.0,0.18639999999999998,15.2,12.8,0.0,240.0,105.02000000000001,23.68,9.8,17.4,98.4,8.540000000000001,8.0,0.3356,28.4,9.6,49.68,39.0,0.5366000000000001,13.819999999999999,14.6,56.4,0.5018,28.4,0.0,93.55999999999999,Away,TOR
201711300ATL,68.12,28.4,9.88,5.6,107.66,75.03999999999999,30.4,0.6016,80.4,0.5188,41.6,0.1944,15.4,0.6944,11.2,9.4,240.0,114.46,23.98,8.6,18.2,107.6,7.26,6.8,0.4016,32.2,0.40700000000000003,13.2,51.14,39.0,0.6178000000000001,16.3,17.0,48.2,0.5900000000000001,28.4,9.2,65.8,25.4,5.9,2.8,114.46,76.02,27.6,0.514,85.0,0.4544,38.8,0.196,16.0,13.6,0.0,240.0,107.66,24.96,10.2,17.6,101.4,8.92,8.4,0.3524,29.8,10.2,48.86,37.8,0.5498000000000001,14.419999999999998,15.4,55.2,0.5188,28.6,0.0,94.0,Away,CLE
201712020BRK,64.42,27.8,9.959999999999999,5.2,108.1,76.34,31.4,0.6102,83.2,0.5267999999999999,43.6,0.20379999999999998,16.6,0.7622000000000001,12.6,10.0,240.0,119.75999999999999,25.7,9.4,19.0,113.4,8.24,7.8,0.38560000000000005,31.6,0.4276000000000001,13.6,52.8,40.8,0.6302,14.819999999999999,15.6,51.6,0.5873999999999999,30.0,9.6,66.6,24.8,6.3,3.4,119.75999999999999,74.3,26.8,0.5164000000000001,83.6,0.4476,37.6,0.2338,19.0,15.8,0.0,240.0,108.1,23.66,9.8,17.8,102.6,7.62,7.2,0.38520000000000004,32.0,11.6,47.2,36.6,0.5568000000000001,14.580000000000002,15.6,51.6,0.5004000000000001,26.0,0.0,94.76,Away,ATL
201712040ATL,64.92,27.6,10.780000000000001,5.6,103.84,77.66,34.0,0.5888,85.0,0.5074,43.0,0.189,15.8,0.7988000000000001,12.6,10.6,240.0,116.67999999999999,27.919999999999998,10.6,21.6,112.2,8.120000000000001,7.8,0.3914,32.8,0.41100000000000003,13.6,54.8,44.6,0.6126,15.680000000000001,17.0,52.2,0.5676,29.4,10.2,65.6,23.2,6.26,3.4,116.67999999999999,72.08,27.2,0.49219999999999997,83.4,0.4244,35.6,0.26339999999999997,21.4,17.4,0.0,240.0,103.84,22.34,9.8,17.6,100.0,7.26,7.0,0.3886,32.2,11.4,45.2,37.0,0.5376000000000001,14.940000000000001,16.2,51.2,0.47000000000000003,24.2,0.0,96.25999999999999,Away,BRK
201712060ORL,62.42,26.6,9.0,4.4,100.66,78.22,35.0,0.5686,88.0,0.49079999999999996,43.0,0.1962,17.0,0.7774,13.2,12.8,245.0,115.22,29.2,11.8,21.0,112.6,9.24,9.0,0.3724,32.2,0.4124,13.4,54.760000000000005,46.8,0.5932000000000001,14.7,16.4,55.8,0.5388,29.6,9.2,60.24000000000001,17.6,7.540000000000001,3.0,115.22,70.8,22.4,0.48419999999999996,65.4,0.41819999999999996,27.0,0.27599999999999997,19.0,15.6,0.0,197.0,100.66,21.78,7.4,15.2,98.8,7.5200000000000005,5.6,0.3832,27.0,9.2,45.239999999999995,29.8,0.5302,15.98,14.8,38.4,0.47000000000000003,17.8,0.0,96.05999999999999,Home,ORL
201712090ATL,66.28,28.2,8.6,4.2,108.78,76.82,33.8,0.5556,89.6,0.479,42.8,0.19219999999999998,16.8,0.7968,13.2,14.8,245.0,114.47999999999999,27.96,11.6,21.4,112.2,8.580000000000002,8.4,0.3702,32.6,0.40759999999999996,13.4,52.839999999999996,45.4,0.5810000000000001,13.860000000000003,15.6,57.0,0.5222,29.4,9.0,62.5,20.6,9.22,4.0,114.47999999999999,72.03999999999999,23.6,0.5306,66.4,0.4513999999999999,30.0,0.2772,19.4,15.2,0.0,197.0,108.78,23.18,7.8,14.8,106.6,7.08,5.2,0.3938,28.2,11.4,47.160000000000004,31.4,0.5671999999999999,14.819999999999999,13.6,38.2,0.4888,18.6,0.0,96.3,Home,ATL
201712100NYK,63.540000000000006,26.6,7.779999999999999,4.0,107.6,77.84,34.0,0.5368,89.2,0.47139999999999993,42.0,0.20179999999999998,17.4,0.8012,13.8,17.4,245.0,111.0,24.32,10.4,23.0,109.4,7.719999999999999,7.6,0.352,31.0,0.3732,11.6,51.54,44.4,0.5664,13.419999999999998,15.0,58.2,0.529,30.4,7.2,59.0,19.0,8.959999999999999,4.0,111.0,75.67999999999999,24.8,0.5154,66.6,0.4452,29.6,0.3014,21.4,16.8,0.0,197.0,107.6,22.16,7.4,16.8,106.0,7.040000000000001,5.2,0.358,25.4,10.0,48.46,32.2,0.5568000000000001,13.86,12.6,41.2,0.476,19.6,0.0,96.76,Home,NYK
201712120CLE,67.97999999999999,28.2,6.94,3.8,112.38,79.41999999999999,32.6,0.5426,87.8,0.46979999999999994,41.2,0.20179999999999998,17.2,0.843,14.2,18.2,245.0,111.4,23.66,9.8,22.6,109.4,6.919999999999999,6.8,0.3756,32.8,0.388,12.8,51.44,42.4,0.5746,13.86,15.4,55.0,0.5226000000000001,28.4,7.4,58.279999999999994,20.8,7.459999999999999,2.8,111.4,76.34,24.2,0.5466,67.4,0.47379999999999994,32.4,0.2734,19.2,14.8,0.0,197.0,112.38,20.580000000000002,6.2,16.8,110.2,7.9,6.0,0.34400000000000003,24.6,10.6,48.56,30.4,0.5810000000000001,12.939999999999998,11.4,42.8,0.5075999999999999,21.8,0.0,96.44,Home,CLE
201712140ATL,66.52000000000001,27.6,6.18,3.2,114.47999999999999,79.52000000000001,31.0,0.534,88.8,0.4646,41.2,0.1932,16.6,0.8362,13.6,18.0,245.0,112.58,24.619999999999997,10.2,21.6,108.4,7.719999999999999,7.4,0.3574,31.6,0.3912,12.4,51.379999999999995,41.2,0.5648,12.7,14.0,57.2,0.5098,28.8,8.6,63.779999999999994,22.8,8.639999999999999,3.6,112.58,75.38,23.8,0.5696,65.0,0.492,32.8,0.2818,19.0,13.8,0.0,197.0,114.47999999999999,20.479999999999997,5.8,15.4,110.4,7.42,5.4,0.3594,24.8,11.0,48.620000000000005,29.6,0.5970000000000001,13.0,11.0,40.2,0.5344,21.8,0.0,94.56,Away,DET
201712150MEM,69.9,28.0,7.2,3.6,114.38,79.36,29.0,0.54,85.6,0.46699999999999997,40.0,0.19180000000000003,15.8,0.8612,13.4,18.8,240.0,112.81999999999998,23.72,9.4,22.2,106.0,8.98,8.4,0.38,32.4,0.3872,12.6,50.66,38.4,0.5724,13.2,14.0,53.2,0.5176000000000001,27.4,8.8,68.03999999999999,26.6,9.12,4.8,112.81999999999998,76.28,29.8,0.5772,78.8,0.49559999999999993,39.2,0.2886,22.4,16.2,0.0,240.0,114.38,20.639999999999997,7.6,19.4,107.6,8.3,7.8,0.36639999999999995,28.8,13.0,49.34,37.4,0.6056,14.319999999999999,14.8,50.0,0.525,26.2,0.0,93.96000000000001,Home,MEM
201712180ATL,63.11999999999999,24.0,8.3,4.4,111.75999999999999,79.56,30.0,0.528,83.0,0.46040000000000003,38.2,0.2504,20.2,0.8528,17.0,18.4,240.0,110.46,23.159999999999997,9.0,23.0,104.8,9.32,8.8,0.36920000000000003,30.6,0.3668,11.4,51.16,39.0,0.57,14.38,15.4,52.4,0.5146,26.8,9.6,65.1,25.0,9.28,4.8,110.46,76.84,29.4,0.5546000000000001,79.4,0.48460000000000003,38.6,0.3006,23.6,17.8,0.0,240.0,111.75999999999999,20.44,7.8,21.4,106.2,8.42,8.0,0.33680000000000004,26.6,11.2,48.84,37.2,0.5908,14.179999999999998,14.8,52.8,0.5212,27.4,0.0,94.91999999999999,Home,ATL
201712200ATL,60.720000000000006,23.4,8.959999999999999,4.6,110.35999999999999,77.47999999999999,30.0,0.5262,84.0,0.46180000000000004,38.8,0.21880000000000002,18.0,0.8821999999999999,15.8,17.2,240.0,112.12,23.52,9.4,21.0,104.4,9.419999999999998,8.8,0.3398,28.6,0.3754,11.0,50.120000000000005,39.4,0.5676,13.180000000000001,14.0,55.4,0.501,27.8,12.0,72.32000000000001,27.2,9.5,5.2,112.12,76.47999999999999,30.4,0.547,79.6,0.4734,37.8,0.26499999999999996,20.8,15.6,0.0,240.0,110.35999999999999,22.52,8.8,18.8,103.0,7.7,7.2,0.3658,29.0,11.8,49.9,39.2,0.5798,14.459999999999999,15.0,50.6,0.517,26.0,0.0,93.2,Away,IND
201712220OKC,61.339999999999996,23.8,8.360000000000001,4.4,109.3,72.53999999999999,28.6,0.5366000000000001,82.6,0.472,39.0,0.2306,18.8,0.8624,16.2,18.0,240.0,112.33999999999999,23.02,8.8,22.4,105.0,10.22,9.6,0.33680000000000004,27.8,0.3804,10.8,48.18,37.4,0.5776,14.120000000000001,15.0,54.8,0.514,28.2,12.2,68.64000000000001,25.0,10.66,5.8,112.33999999999999,76.97999999999999,29.2,0.5353999999999999,78.8,0.4692,37.0,0.3174,25.0,18.0,0.0,240.0,109.3,27.46,10.6,18.8,102.4,8.92,8.4,0.3384,26.4,10.4,51.839999999999996,39.8,0.5692,15.26,16.2,52.4,0.5092000000000001,26.6,0.0,93.52000000000001,Home,OKC
201712230ATL,63.08,24.8,8.0,4.4,113.47999999999999,71.97999999999999,26.8,0.5428000000000001,81.6,0.48200000000000004,39.4,0.2392,19.4,0.8558,16.6,20.4,240.0,112.33999999999999,19.78,7.4,21.2,105.4,9.76,9.2,0.3478,28.4,0.3484,10.0,45.49999999999999,34.2,0.5841999999999999,13.36,14.0,53.2,0.5514,29.4,11.0,64.94,25.2,9.42,5.0,112.33999999999999,80.22,30.2,0.5536000000000001,79.8,0.48979999999999996,39.0,0.30179999999999996,24.2,18.4,0.0,240.0,113.47999999999999,28.02,10.4,20.2,106.6,8.68,8.2,0.31379999999999997,25.0,10.2,54.519999999999996,40.6,0.5896,14.98,16.0,54.8,0.5269999999999999,28.8,0.0,93.86,Home,ATL
201712270ATL,60.92,24.2,7.880000000000001,4.4,116.42,70.44,27.4,0.5366,82.4,0.48,39.6,0.26180000000000003,21.4,0.8346,17.8,19.0,240.0,112.78,20.2,7.8,22.2,106.4,8.42,8.0,0.32639999999999997,27.0,0.346,9.4,45.12,35.2,0.5793999999999999,12.46,13.2,55.4,0.5469999999999999,30.2,13.6,66.94,26.6,9.280000000000001,5.2,112.78,79.8,31.0,0.545,83.0,0.48460000000000003,40.0,0.32,26.6,20.0,0.0,240.0,116.42,29.560000000000002,11.6,19.6,110.0,7.56,7.2,0.32839999999999997,27.4,10.0,54.9,42.6,0.583,12.9,14.0,55.6,0.5416000000000001,30.0,0.0,94.42,Home,ATL
201712290TOR,61.419999999999995,24.6,7.980000000000001,4.6,116.88,67.82,27.4,0.5332,84.2,0.47519999999999996,40.0,0.23120000000000002,19.4,0.798,15.4,21.2,240.0,111.8,21.96,9.0,19.6,105.2,7.8199999999999985,7.4,0.31779999999999997,26.8,0.365,9.8,44.44,36.4,0.5678000000000001,12.180000000000001,13.0,57.4,0.5302,30.2,12.4,63.33999999999999,26.0,11.74,7.0,111.8,78.03999999999999,31.6,0.5438000000000001,87.4,0.4806,41.6,0.2606,22.0,16.0,0.0,240.0,116.88,32.18,13.4,19.4,110.2,7.8,7.4,0.3458,30.4,11.0,55.58,45.0,0.5714,12.54,13.8,57.0,0.5402,30.6,0.0,94.17999999999999,Home,TOR
201712300ATL,62.48,24.6,8.78,5.2,117.9,67.41999999999999,27.8,0.5202000000000001,84.8,0.4624,39.2,0.21539999999999998,18.2,0.7624000000000001,13.8,21.8,240.0,107.35999999999999,24.34,10.4,19.6,102.0,8.64,8.2,0.3254,27.6,0.3544,9.8,45.279999999999994,38.2,0.5498,13.98,15.2,57.2,0.5186,29.4,12.4,62.42,26.4,10.780000000000001,6.4,107.35999999999999,75.66,31.6,0.5532,89.0,0.4840000000000001,42.6,0.24500000000000002,21.0,14.6,0.0,240.0,117.9,32.58,13.8,19.2,112.0,9.260000000000002,8.8,0.3416,30.6,12.2,54.71999999999999,45.4,0.5744,12.42,13.8,58.4,0.5246000000000001,30.4,0.0,94.97999999999999,Home,ATL
